ID,Username,Display name,Followers,Image,Bio,Website
1036441885248651264,HidesanADK2963,ひでさんJASMY😎,2363,https://pbs.twimg.com/profile_images/1892400682961162241/SUXGTXum_400x400.jpg,"NFT  XANA  JUNKeeeeS
#Jasmy  #BTC 　#ETH 　#Sol🌳ADK  
釣り🎣 ゴルフ⛳",
1883468906641178624,viegasape,viegas 🍌🦍,2362,https://pbs.twimg.com/profile_images/2024079469963591682/4AwH0m-y_400x400.jpg,Henchman @mutant_cartel - MAYC #770 - web3 enthusiast - NFT collector - crypto investor $APE. ApeChain @ApeCoin 🦍 https://t.co/AXUbcRIdXH,https://boredapeyachtclub.com/members/0x8afd5f23ce7dcd440c2fd3a7f95faf27405ee6bc
1646771958971760640,DCJonaCrypto,💎 🅳🅲🅹ᴏɴᴀ💎🥷,2357,https://pbs.twimg.com/profile_images/1687118834858434560/14-7PtSr_400x400.jpg,🚀 dcjona.inj 🌟 |  Hidden Gems Hunter💎 | NFT Maker🚧 | #BlockchainBeliever 🛡️ | Let's Ride the Bull 🐂 | 🚀🌙 #CryptoGems,
1583095195465355266,TanyaTsarkova,Tatiana♥︎NFT.NYC25,2356,https://pbs.twimg.com/profile_images/2007150322397921281/_vDopQiD_400x400.jpg,NFT Creator |  member #CANnftclub 🍀| Drawing with my heart,http://linktr.ee/tatianatsar
1883956696130928641,EmaBd0,!! Ema,2351,https://pbs.twimg.com/profile_images/2021662628385570816/gpCl98Mn_400x400.jpg,"Web3 Analyst 📝
NFT Collector 
DM For Collab & Partnership  @buildXYZ 🖤",https://discord.gg/bEK936Dgaq
1425350954195591170,LeonAsset,𝙇𝙀𝙊𝙉,2348,https://pbs.twimg.com/profile_images/2046588592621846528/FVgidbig_400x400.jpg,🤍🇨🇦 | 𝗖𝗼-𝗳𝗼𝘂𝗻𝗱𝗲𝗿 @DAODAOalphaclub 🫡 | DLMM @MeteoraAG 👨🏽‍🌾 | DCA @traderepublic 🏦 | #BTC #HYPE #SOL #JUP Holder 💰 | NFT Cᴏʟʟᴇᴄᴛᴏʀ 👾,https://refnocode.trade.re/xw7qq5sf
1454408086165196805,dltjdwls9765,맑은가래 ETHGas ⛽️,2345,https://pbs.twimg.com/profile_images/2013143920645902336/YYQ86Gkb_400x400.jpg,"Korean Naver Blogger , 네이버블로거
#blogger #nft",https://blog.naver.com/dltjdwls9764
1789263463895994368,catyaphunter,catyap,2345,https://pbs.twimg.com/profile_images/1967647574984454144/ddmQWZn6_400x400.jpg,🚀 Crypto Enthusiast / Content Creator!!! REPLY GUY 🧠 📈 Sharing alpha 🌐 DEFI/NFT🐺/WEB3 & everything in between,
1719674987047739392,0xArees,"Ares (❖,❖)",2340,https://pbs.twimg.com/profile_images/2050942807620329473/hZ9kh6tg_400x400.jpg,Researcher | NFT Lover & @ritualnet Maxi |,
1534371273022775296,AIlluzions,Art_illuzions,2334,https://pbs.twimg.com/profile_images/1890919742401359873/A-pmpchl_400x400.jpg,I’m Dasha☁️🎧NFT-Artist 𑁤 https://t.co/hOAioviK7c☁️https://t.co/etFRsMpY5Z,
1483826979572957189,FerncliffNFT,Ferncliff,2333,https://pbs.twimg.com/profile_images/2011781142152658944/taXVJV-X_400x400.jpg,Radiologist and medical advisor. Bought my first NFT in 2017. Providing exit liquidity ever since,http://bayc.com/bored
1537565816710897666,RYUZAKI__NFT,RYUZAKI 👓,2333,https://pbs.twimg.com/profile_images/1821738841964789760/u3ENdjLr_400x400.jpg,"Cryptocurrency Enthusiast 👨🏻‍💻🔥
Future Crypto  🚀 🧵
Holder NFT 🖼️🎴
News 🌐🗞️
Web3 Gaming 🎮🕹️
Memer 🎴🫥",
1691467899494649857,iniObonene,G.A 💜🚀,2329,https://pbs.twimg.com/profile_images/1965062937048981504/PuL63zFN_400x400.jpg,"Crypto| NFT Collector || Info FI || Biggest Web 3 Marketer & Growth/Brand Strategist ||
E-commerce Expert || Computer Science Expert || Cyber security Expert",
1029895295167918080,boyyuttana1,BOYYT,2327,https://pbs.twimg.com/profile_images/2024863605259440128/h-_rVX9f_400x400.jpg,NFT community builder since 2021,
1679792355816210432,phavey00,Lawd p,2326,https://pbs.twimg.com/profile_images/2045843354076790784/SFeY78R6_400x400.jpg,Content writer/Nft lover. contributor @bulktrade,
1481414903479029764,U2Sicca,SiccaU2 🪐,2323,https://pbs.twimg.com/profile_images/2056441984215126016/2Uv7XNHr_400x400.jpg,"Landscaper and lover of Mother Nature, NFT and art collector #Objkt #frensville @meetnippy @longlostnft @GhostLabNFT @SpaceRidersXYZ",
1106896691859460096,chiftine1,chiftine,2317,https://pbs.twimg.com/profile_images/1940115535930314752/xB5apJAr_400x400.jpg,"@Solana native.
@MonkeDAO NFT holder.
Degen @MeteoraAG LP.",
1460353340399702019,YolantisETH,Yolantis,2313,https://pbs.twimg.com/profile_images/1803466273881464832/lCiK_1-Y_400x400.jpg,"Yolantis Art Studio & Website Mentor, LLC. NFT fine art, AI artist, surface design, website mentorship. PFP is Shirori, Babes by @petravoice",https://yolantisart.com/
1010912915505872897,MHanwar10,Anwar,2308,https://pbs.twimg.com/profile_images/2051371624352657409/UVVEv-ZF_400x400.jpg,Web3 Enthusiast & little NFT Collector | Chasing stars in the NFT universe,
1467205533451046925,betrcrypto,Spicy,2308,https://pbs.twimg.com/profile_images/1881053513406357504/xDnEz1WF_400x400.jpg,Crypto/NFT. Pugilist. DSTRCT🏴,
1664014980541300736,0xSelenaa,Selena,2297,https://pbs.twimg.com/profile_images/1966769047871041536/Q-mnVKSg_400x400.jpg,Making Content | NFT . Web3 | Building on X |,
1171763604447580161,ronils46,MENTAL PRO 🙅‍♂️✦,2292,https://pbs.twimg.com/profile_images/2051732097019334656/JP-1tvUT_400x400.jpg,"Web3 | Airdrop Analyst + Artist | Writes ✍️ | DM for Collaborations | Content Creator | NFT I 

Gamba Dog Holder @gambadogs

Basename: roni043.farcaster.eth",
1745105660767764480,enne_rhn96,Nahir Tarrat 🇦🇷,2288,https://pbs.twimg.com/profile_images/1755379743690514432/0sYgDnf7_400x400.jpg,Hybrid Visual Artist • NFT Artist • Visual Arts Professor and Bachelor's Degree in Cultural Management • Photographer • AI Explorer • Exhibited +20 countries 🗺,https://linktr.ee/nahir_tarrat
1129701652368203776,CAPRAW_designs,Cap,2288,https://pbs.twimg.com/profile_images/2049258663014236162/FD-l5O1E_400x400.jpg,2D NFT Artist | Creating Art on APECHAIN | COMMISSIONS OPEN,https://caprawdesigns.wordpress.com
1329598416884822022,CryptoWalrus057,Crypto Walrus,2287,https://pbs.twimg.com/profile_images/1620178582684180480/UvFjZEGK_400x400.jpg,"- Moderator for Imaginary Ones
- Team member Pucca World
- Discord: thewalrus057
NFT's are the future, come change the world with us.",
1535187198135242752,dayline62,青松.D ⌘,2282,https://pbs.twimg.com/profile_images/1955078197810434052/vNc7UkHD_400x400.jpg,"Crypto达人 🧋| 链上菜坤👨‍🌾 | 币圈燃料🍾

最高资产400W，两次资产过100W又再归零，目前主业撸毛，副业二级囤币
永不下赌桌的一枚小韭菜

#Web3 #Crypto #ETH #BTC #NFT",
277516497,Mahmuttezcan,TheTezcan🫟🥢,2282,https://pbs.twimg.com/profile_images/1975218145527791617/ir2h2U7K_400x400.jpg,"⚙️Content creator - 📈 Trader -🧢NFT & Crypto 🌐🧑🏻‍💻 Web 3 Researcher -  Gamer - AI

@pudgypenguins
@RialoHQ
@minara",https://linktr.ee/mahmutezcann
1322629784900390912,Msfarouk03,FarouqOmar,2282,https://pbs.twimg.com/profile_images/1959050456316919808/ihsyBJvk_400x400.jpg,🌐 Building in web3 | Exploring the decentralized future 📊|DeFi yield farmer & NFT collector | Sharing insights on blockchain innovation,
1333064986013229058,Amarnath25_23,Amarnath ⚡,2281,https://pbs.twimg.com/profile_images/1744800167487041537/rRN9cr8g_400x400.jpg,"Crypto Enthusiast |  NIT Durgapur |
                             Yapping on @KaitoAI |  NFT Collector 💎 |

            Alpha, On-Chain Trends  &  Web3 Gems",
1629872934444466181,FengxiSakura,风栖 Sakura,2281,https://pbs.twimg.com/profile_images/1996185134425665536/1jG4QXrB_400x400.jpg,"☕️ Coffee, Chains & Chaos | NFT Explorer | Grad Life in Motion

 On-Chain Dreamer 🌙 Moonshot Chaser",https://t.me/FengxiSakura
2963728452,vinatalak,vinataba,2276,https://pbs.twimg.com/profile_images/2025526643432038400/PseGteme_400x400.jpg,₿ Ξ NFT,
46344653,darkjhay18,✦iamMelody./-π²,2276,https://pbs.twimg.com/profile_images/2007005369458110464/E8wrT7OT_400x400.jpg,"🔥 Mod | Regional Mod | SuiFlow Ambassador | 🎨 NFT | 💰 DeFi
IT & Web3 Professional | Passionate about decentralization, community, and innovation ⚡",
224228531,kebinreal,kebs,2273,https://pbs.twimg.com/profile_images/2042636144844939264/nFWrVnxi_400x400.jpg,Web3 Enthusiastic | NFT Lover |Data Analyst| We all can be winners.                             N/B : All post are not in any way a financial advise. DYOR,
1839021777495928832,RJsWeb3,RaJ,2269,https://pbs.twimg.com/profile_images/1931016886755393536/VDbNMLN8_400x400.jpg,"Crypto and NFT enthusiast, 
Content Creator, 
Early @KaitoAI fam",
1634610895614808064,uxlinklover12,Md Mehedi Hasan Sipon❤️UXLINK🚀,2268,https://pbs.twimg.com/profile_images/1864891872323465216/1lQgV7Pq_400x400.jpg,"""Building the future on Web3 🚀 | Decentralized dreamer, NFT enthusiast, blockchain believer""",
1758296020507615232,bananatheart,Banana,2267,https://pbs.twimg.com/profile_images/1947233191166885888/U_ZT3Ey7_400x400.jpg,"Crafting visuals, vibing with music & NFT",
797780502199627776,amir8639,Mendez,2259,https://pbs.twimg.com/profile_images/1921790471971426305/gUZxPzAM_400x400.jpg,"NFT , UI Designer",
1857334021908291584,rmiskat00,Miskat Rahman,2255,https://pbs.twimg.com/profile_images/2016507919400083456/TxG2ZbiX_400x400.jpg,"Web3 Builder I  Crypto

Enthusiast I  NFT Collector

Researching the future of 

decentralized tech.....",
1162191068860993537,crypt_juicyjay,juicyjay|,2254,https://pbs.twimg.com/profile_images/1751128378218799104/3-ZIUe2z_400x400.jpg,Web3 enthusiast||Community Manager|||Moderator||NFT Degen|Marketer,
991512989676253185,mehdi_fx1996,Mehdi CLONE,2251,https://pbs.twimg.com/profile_images/1996862610856112128/r24Vqoaj_400x400.jpg,Forex trader / NFT / Holder of @crazyfrens & @fukaffnft / Airdrop Hunter / @0xSoulProtocol / @ConfidentialLyr,https://instagram.com/mehdi.fx1996?igshid=NTc4MTIwNjQ2YQ==
969393502873423872,shu_bomi,Bomii⚡,2245,https://pbs.twimg.com/profile_images/2046586759128006656/kYCVG-7-_400x400.jpg,"Web3 & NFT builder and investor

#MUFC. MANCHESTER UNITED",
259602758,EdrieVin2889,Edrie Melvin,2244,https://pbs.twimg.com/profile_images/1529074927160422401/tytV8Wy7_400x400.jpg,"WEB3.0新事物探险家|风险爱好者
#NFT #WEB3💎",
1359430682548654082,thelootmanTG,The LootMan,2240,https://pbs.twimg.com/profile_images/1954826337622867968/-4Y-Zmpm_400x400.jpg,"Crypto Community 

•Airdrops 
•Analyst & Researcher
•Nft Early Adopter
•Exploring Web3.0

Follow Telegram for more 

https://t.co/0tnOJ0WPXJ",https://t.me/thelootman
1791806330317008896,Anastasis_Delta,Anastasis Delta,2238,https://pbs.twimg.com/profile_images/1951597096173277185/VflEZODC_400x400.jpg,"Content Creator | Part-time artist | NFT Collector
@0xAlphaGEMs member",
232132315,millz_web3,itsKay,2234,https://pbs.twimg.com/profile_images/1917930456818823169/SjtzlgM6_400x400.jpg,web 3 enthusiasts. NFT lover. meme degen,
1769732785508347904,sajjg6663,Sajjg🇨🇦,2232,https://pbs.twimg.com/profile_images/2056419791670300672/AH8UWac2_400x400.jpg,NFT lover/Web3/Crypto,
1454538497730256900,rmi_crypt,Remi 🧼🗿,2215,https://pbs.twimg.com/profile_images/2046839893314109440/13Adjq1o_400x400.jpg,NFT enthusiasts || CM.,
1708942951378722816,Adamuabuba6051,Qasim,2207,https://pbs.twimg.com/profile_images/2038200689969758208/-wdMFbGE_400x400.jpg,Trader 📊 | Airdrop Hunter 🎯 | NFT Enthusiast 🖼️ | Web3 Explorer,
1824362313601748992,AishaAminubari,YUSIF AMINU BARI,2199,https://pbs.twimg.com/profile_images/1984360809204457472/Od5b29G2_400x400.jpg,. Helping projects grow in Web3 | NFT & DeFi Enthusiast | Open to collaborations,https://linktr.ee/AISHAAMINU=linktree_profile_share&ltsid=ae1e765f-f800-44ea-a858-ea3c6563
1855103231925665793,Unit6Yon11594,BaraBeRe ./,2198,https://pbs.twimg.com/profile_images/2032729527970131968/ymwRVB6i_400x400.jpg,"Web3,  NFT, Defi, Onchain,
membahas apa saja asal jangan Baper",
1704865138921103360,threx001,martial_💎,2190,https://pbs.twimg.com/profile_images/1964882508450852864/ymU58jJP_400x400.jpg,"Ex-NFT merchant • DeFi clicker • Full-time reply guy |
 Football pain = Man Utd ❤️ | A KING• — WELCOME TO MY KINGDOM",
1594871920813608960,Big_JobX,Jobcrypt ⏳️,2187,https://pbs.twimg.com/profile_images/2012269866581983232/MZqtSYw4_400x400.jpg,Godly 🕊| Space Host  | Crypto Student | NFT Maxi | Community Moderator | Chemist,
1572685036305915904,LoveWithin0x,TheLoveWithin🥷🏻💫,2185,https://pbs.twimg.com/profile_images/2055812835653926913/zfkGDRBn_400x400.jpg,"NFT-Collector | Content-Creator | 
NFT-Specialist🔍 | Graffity Artist🖌️ | Member of @poisedao | @HaloCreators | @Etherealweb3_ | @ChiperVault",
1861655580282363910,bitrise25,BitRise I Strategy,2183,https://pbs.twimg.com/profile_images/2035514867176943616/y-e_N3p0_400x400.jpg,"노력할수록 운이 좋아진다 🇰🇷
$BTC / $DOOD

공부하며 투자합니다.
NFT · BTC · 주식 실전 기록
천천히, 그러나 오래

@doodles / @saylor /
@DadazFamily / @solanamobile",http://makedoodles.ai
1834451970330869760,Ehi_Enak70043,Daniel Enakhimion,2178,https://pbs.twimg.com/profile_images/1954576934492426240/2vHid-5q_400x400.jpg,Unlocking the power of Web3 📈💡 | Content Writer & Analyst | Defi & NFT enthusiast | Citizen @Onboard3___   | Learning in public. Openclaw,
1587941753432129536,DexstaDotFun,dexsta,2178,https://pbs.twimg.com/profile_images/1941111499616899073/4puvxstF_400x400.jpg,Our vision is autonomous finance.  XFT (nft 2.0) marketplace. Building on ICP… Not Financial Advice,https://dexsta.fun
1881573337,ogga2026,Amazing.grvt🍏,2174,https://pbs.twimg.com/profile_images/1991532945480556544/nWllEty8_400x400.jpg,"#NFT #NFTs #NFTCommunity

irys-verify-0xb6bbf0-kid_cofounder",
1268860387652493312,heismiles200,Miles™️🦅,2173,https://pbs.twimg.com/profile_images/1923667303893266432/PqcL52dO_400x400.jpg,mechanical engineer/Manchester united/crypto enthusiast/content writer/NFT collector/ Community manager.,
1417175447876608007,BlockJack8,Blockjack | Ángel Haro,2172,https://pbs.twimg.com/profile_images/1910806537016135680/xuTHyFwS_400x400.jpg,"🚀 CMO & Co-Founder @Universelle_io | @srcpad_pro | https://t.co/5ouFEdrbiM | SRC20 Maxi | NFT Investor, University professor and meme marketing professional.",https://medium.com/@blockjack8
1629871506539921416,schindler77777,Schindler - NFT Gallery - view and show NFTs,2170,https://pbs.twimg.com/profile_images/1841489667117469697/mEIeI5AZ_400x400.jpg,"Born in Germany, here for the Art. View, show, discuss NFTs here. #NFT #NFTs Quality-Selection: https://t.co/11HwNKLW0P",https://linktr.ee/schindlerscryptogallery
1637813059480698883,GMSorena,Sorena,2162,https://pbs.twimg.com/profile_images/1946322170579132416/gaO7ZO6-_400x400.jpg,Crypto enthusiast | NFT Collector & Trader | Active in blockchain projects & Web3 innovation | Building the future one block at a time,
1506220951029129218,Badboylone,Lone,2161,https://pbs.twimg.com/profile_images/2007852470215622656/SunhPcj1_400x400.jpg,NFT. Web3 | cofounder of nothing| Dm for fashion brand modeling deals 💼,
996111495418208256,kiemusddonggao,Le33M,2161,https://pbs.twimg.com/profile_images/2046588110864297984/nay8BnPP_400x400.jpg,"Search for early alpha projects, #NFT, @Crypto, @Web3 & and post what you need. ARK",
1221219802892599298,nelsoaddo,nels0n.wallet,2143,https://pbs.twimg.com/profile_images/1781261158927757312/qxbJVu8h_400x400.jpg,"#GOD||#WEB 3.0||NFT's||Discord Moderator||WEB 3.0 Gamer.
@Dineroxyz. Keep grinding 🦾🦾.",
1841624781096923136,fratellodotexe,ⵣ FRATELLOX ⵣ,2141,https://pbs.twimg.com/profile_images/1988388582172639232/FiqidE8o_400x400.jpg,"NFT Passionate | Collab Manager | Building Web3 Partnerships | DM for collabs 

https://t.co/XnLp0xzMHZ",
476078094,PortugalHernan,Hernan Portugal ⭐️⭐️⭐️,2141,https://pbs.twimg.com/profile_images/1679864227140435970/RRb47O3k_400x400.jpg,"Building of the Web3 🎮 |  Independiente | @xaveworld @gobmetaverse #Entrepreneur #Metaverse #Gaming #Blockchain #NFT
Live the life, you will remember",http://www.xave.world
292787866,yeim123,yes2511,2138,https://pbs.twimg.com/profile_images/2032424385726783488/d3j2o5xZ_400x400.jpg,Web3 &NFT& AI Research,https://t.me/yes2511
1572314180581031937,p_pupre,ARTEMIS🌻,2115,https://pbs.twimg.com/profile_images/1895165027272859648/SR9mBeDJ_400x400.jpg,👑 Web3 Goddess|| Community Queen 💬✨|| NFT Artist & Collector 🎨💎|| Gamer Girl 🎮💕|| Alpha Hunter 🚀💖|| Multifaceted🦋|| Reply Girlie 🌻,
1444502067335290881,MUPamez,MU Pamez,2114,https://pbs.twimg.com/profile_images/2006189663287980032/tK8KrEAg_400x400.jpg,Web3 | IA | Marketing | NFT: @mutrilogy | Owner: @pamezmao,https://linktr.ee/MUPamez
1792564255914414080,xAdamAWeb3x,Ãdam 🎭,2112,https://pbs.twimg.com/profile_images/1967367725082144768/f-hWZj9O_400x400.jpg,"Community Manager & Moderator || Project Manager 🤝 || Helping DAOs, NFT & DeFi grow communities 🚀 || Trader & Airdrop Farmer || DM for Collab",https://adamaweb3.base44.app
1316952677918691335,4ranc6,Floorless🌒Lance🪽,2109,https://pbs.twimg.com/profile_images/1861667535839531011/4ziaVN0j_400x400.jpg,defi/NFT enjoyoor | | a builder @sentientAGI contributor Believe in hardwork & miracles,https://x.com/4ranc6
1524443944112824325,OwgeeCrypto,Owgee,2106,https://pbs.twimg.com/profile_images/1983888743355367424/x1Yb6KpZ_400x400.jpg,Content Creator 🐈‍⬛ | Web3 Native @modularityx DeFi Researcher | Airdrop Farmer | Crypto and NFT Degen Genuine OG 👑 NFT Alt @OwgeeNFT,
40841838,AranyaNZ,Aranya ⛩️,2100,https://pbs.twimg.com/profile_images/2004464923959816192/oe_uHdmu_400x400.jpg,"Web3 Aspiring Content Creator. NFT enthusiast. Art collector.
@LilPudgys | @Azuki |  @Claynosaurz  | @FugzOfficial | Abstractions
Camping in @LegacyWeb3io",
1482710762242068491,shiba_inu__1,Fenik,2099,https://pbs.twimg.com/profile_images/1918271050791419905/JQ7VMmtA_400x400.jpg,"🚀 Crypto Enthusiast | Investor | Developer | Writer | Exploring Web3 & Blockchain Tech 🌐 | Sharing insights,  and trends in the crypto space 📈  NFT Holder",
1112748095589232640,YusufTurkmen37,Yusuf TÜRKMEN,2099,https://pbs.twimg.com/profile_images/1589912436240433152/OGOywk8O_400x400.jpg,Blockchain and NFT enthusiast,
1682805582011547648,wiliam_701,Wiliam,2097,https://pbs.twimg.com/profile_images/2002719055468171265/IVUs1CzX_400x400.jpg,"Web3 strategist | NFT curator  
Sharing insights on blockchain, community & innovation  
🔗 Latest drops & thoughts",http://base.app/profile/ghasemno
1429989531575406592,Leo1sTired,Leo,2092,https://pbs.twimg.com/profile_images/2050031193329221632/mcOzQCvX_400x400.jpg,"if you like web3, I like it too! NFT DEGEN #JPEGS #ARTS #GAMES #web3",
1501130220430151681,bull_base,kianaa,2092,https://pbs.twimg.com/profile_images/1963993821571682305/Nv7_Qk25_400x400.jpg,NFT Enthusiast | onchain Researcher | Always learning & building | The system @NABULINES 👁️⃤,
1372675199288573953,shinnshinnie,Shinnie.base.eth,2083,https://pbs.twimg.com/profile_images/2002831406532263936/1v5lgurF_400x400.jpg,Crypto n NFT's @0xAlphaGEMs @The_Valley__,
211772411,KuingBoy,하율아빠 ∞ KIN | 🌊RIVER | MemeMax⚡️ | ETHGas ⛽,2083,https://pbs.twimg.com/profile_images/2047847814651322368/UqveXiYr_400x400.jpg,Hi from SearchFi / I Love NFT / 슬기로운 야핑생활 / 사랑한다 Web3 친구들!! / kindred_ai 진심펀치 중!!  ∞ KIN,
297338522,Twiterastov,CryptoDog.eth,2081,https://pbs.twimg.com/profile_images/1992340638327545856/eW1BqGz__400x400.jpg,"Crypto influencer. Crypto, NFT, Ambassador Programm

https://t.co/36KkQYkMkb",
1685284253049798656,Radinplay,Radin☀️,2081,https://pbs.twimg.com/profile_images/1685284913526779904/xh0bGIdP_400x400.jpg,"13 years old NFT Artist , 3D & Pixel Artist,  Electric Guitar Player 
managed by mom (Nafise),",https://linktr.ee/radinplay
809061276047605760,digitalistweb3,digitalist³,2080,https://pbs.twimg.com/profile_images/1643697566750580738/VRCIQQ-M_400x400.jpg,Enthusiastic about Crypto & NFT 🚀 | PO in Tech 👾 | MM🧁 | GVC 🤙 |  y00ts | AFEL 🦎 | ME | MPH 🥕 | MBS 🍻 |  LLTE 🟧 |🐰🕳️ '17 |  📈  ⚽  🗺️  🏃 ☀️🔮,
262982788,Leinad_xl,Leinad,2077,https://pbs.twimg.com/profile_images/2053116799621722114/AgpZ70i9_400x400.jpg,| NFT & ETH Survivor | ⛓️ | Genuine Undead | Iconic Pot pfp,
1637224844684034049,phoenixarn52155,phoenixarnold.base.eth,2077,https://pbs.twimg.com/profile_images/1952954929359851521/rG96HE7p_400x400.jpg,"Web3 enthusiast | 5+ yrs trading experience | Airdrops hunter (KAITO, Virtual & more) | NFT lover 💎 | Sharing alpha & opportunities 🚀",
1746705838662635521,DeFiWhiz_69,WħizNad,2071,https://pbs.twimg.com/profile_images/2045443210256986113/14RALgGu_400x400.jpg,#Medics @Re_generates |@fuzzy_xrp||☪️☦️✡️ #NFT art /#ThreadJacker |#XRPL/#LightBringer/#Dream Diamond holder of @TimelessTurts| #ScribbleArtCravings:),http://discord.gg/DeadPixels
1380949619526483973,TheFairWarrior,Fairwarrior,2068,https://pbs.twimg.com/profile_images/1942561995586248704/4KZmsvOT_400x400.jpg,"former glassblower,
Crypto degen, Nft collector @DrillClubNft
@Frens_Factory @g00bsNft #ToManyOthers",
1541447047206903809,Nobodyshirt,Nobody,2052,https://pbs.twimg.com/profile_images/1585265775585202178/3kpSN29u_400x400.jpg,"HR specialist x Blockchain researcher at @nexus_ventures1
Don't look at my Remilio | Open for NFT proposals 😊",https://linktr.ee/nobodyshir
1032195487,knowix_eth,knowix.eth,2052,https://pbs.twimg.com/profile_images/1944529788783226880/Oqn4zhe2_400x400.jpg,NFT degen turned delivery maverick. Making brand campaigns flow like butter. Building with @bricktopians,https://www.wetakeover.xyz/
1107591041769562112,yakxgwa,Limini Who🔺9000,2048,https://pbs.twimg.com/profile_images/1793647975249637376/5L9WgoUW_400x400.jpg,Avalanche Ambassador | Avaissance 1st Cohort | Executive of @noxgallery | Phygital Art | Art Curation | NFT | #ALOLLAMA #DEEP | yakgwa.art@gmail.com,https://linktr.ee/liminiwho
1665878080672391169,Storpeth,Storp.eth,2048,https://pbs.twimg.com/profile_images/1683210476136677377/PBoGUEJo_400x400.jpg,Trader & Web3 Developer. Crafting NFTs with a tech twist. Data insights on crypto n kinky humor. #NFT #Crypto. https://t.co/xCMcRbPKgG,
1653626122003775489,Raofdana,raofd.base.eth,2047,https://pbs.twimg.com/profile_images/1947997857782669312/AVMkEUEl_400x400.jpg,"Forex and Crypto Trader, Income Focused Gamer, NFT Enthusiast, Art Lover🥸",
1852687414185086976,Prinz_004,Krypto_lorD,2046,https://pbs.twimg.com/profile_images/1852687651050053632/AowOgb1d_400x400.jpg,"Crypto investor,trader and collector of NFT",
1878459481400430592,0xozzgrr,Drkripto,2045,https://pbs.twimg.com/profile_images/1982546911564275712/HCJqSDm5_400x400.jpg,• Doctor • • Web3 Researcher • NFT enthusiast • @SeismicSys Mag 5.0,
1273996738932637696,Z0V4T0,Z0V4T0,2043,https://pbs.twimg.com/profile_images/1273999935210500098/Y2CFJCxv_400x400.jpg,"https://t.co/DYgAts9lSS of the Year 2010 | Habbo NFT | since 2004 | Founder new metaverse @cocobayworld | @jgonzalezferrer |  N0V4T0, now Z0V4T0",
1446519806,jj959_,Twist🌪️,2041,https://pbs.twimg.com/profile_images/1907381960042741760/Odjr-zkO_400x400.jpg,"Crypto and NFT investor for +6 years. EMT, Case Manager.  “Just a random guy trying to brighten peoples day”",
1382880169942142976,Hitoch57,Hito ch | 0xa65,2039,https://pbs.twimg.com/profile_images/1954057958834487296/l9TOmtCL_400x400.jpg,"DeFi & NFT Explorer | Sui Maxi | Alpha Hunter |
Exploring Web3 |",
1816881944904323072,coachh_charles1,Charles Matrix 🧩,2030,https://pbs.twimg.com/profile_images/2009980855419019264/XNA5Je5v_400x400.jpg,"𝙀𝙉𝙏𝙃𝙐𝙎𝙄𝘼𝙎𝙏 𝙊𝙁 𝙏𝙃𝙀 𝙈𝘼𝙍𝙆𝙀𝙏 📈📉| Technical Content Writer | OFFICIAL PARTNER @kcex_official |
 NFT CREATOR👉 @DRIP_haus",http://solo.to/coach_charles
1490761775624695822,OluwadamisiV,VictorX,2028,https://pbs.twimg.com/profile_images/1928018162672398336/HcNHSaHi_400x400.jpg,"ベタックマ | 3D ARTIST | NFT | ANIMATOR | 3D MODELLING EXPERT | COLLAB MANAGER |
ベタックマ",http://damisi.artstation.com
1787784011437256704,THANKGOD100000,Crypto beast JR)Zetarium,2028,https://pbs.twimg.com/profile_images/2032939114991890432/dC6tfWML_400x400.jpg,"Built for legacy, not hype. 💎
NFT Collector | $SOL & the $Blues 💙 fams 
Buy the dip. Win the league. ⚽
Green 🟩 & Blue 💙 only, Red ❌️❌️",
1811666918174261249,Icedollarr,Ice dollar,2027,https://pbs.twimg.com/profile_images/2044881360758706176/KQ_g1kuN_400x400.jpg,"Experienced ambassador || Defi || nft enthusiast || OG @syntetika_io, artificial intelligence, prompt engineering",https://app.vdex.trade/?referral=icedollar
3715031057,Mayorfreshh,MayorFresh 💦,2022,https://pbs.twimg.com/profile_images/1951175596085547008/vtrLLLNc_400x400.jpg,Web3 • Content Creator • NFT collector • Engineer 👷 (Computer & Solar) • COYG❤️,https://www.instagram.com/ratecenergyy?igsh=bXg0YjZlcWFhajBz&utm_source=qr
1677999692096086016,EthoNomad,数 域 游 牧,2017,https://pbs.twimg.com/profile_images/2030118827028357120/jY_a2GNn_400x400.jpg,"#Builder Cryto-Web3 Gaming & NFT

AMBASSADOR @partykols",https://t.me/EthoNomad
1479541015535046667,ravqrest,Ravqrest,2016,https://pbs.twimg.com/profile_images/1985374009999933440/mM3E-qhD_400x400.jpg,Artist nft creator | (Pi)lot @PiSquared | https://t.co/fh2nmCJXKK,
902832384600657920,abdulbasit_001,"ABDUL (🧙‍♂️,🧙‍♂️) Fogo|| Gnoma Ø,G.sol",2006,https://pbs.twimg.com/profile_images/1721425285466238976/JrTmoMQP_400x400.jpg,Muslim// Web3// ❤️DeFi//Solana 24/7// NFT//Discord ID:- Abdulbasit2021#5837// في اماني الله @solanaidentity HLCE9SJK /@MorphLayer,
1929481108946886656,mykel_defi,Mykel,2003,https://pbs.twimg.com/profile_images/2047131660739575808/H76xjZlC_400x400.jpg,"Web3 builder ⚒️ | NFT collector 🖼️ | Testnet user 🧪 | DeFi participant 💰

Exploring new protocols 🚀 | Supporting innovation 💡 | Staying ahead 📈",
